"isono","year","sexno","ageno","eduno","bmys"
480,1990,1,8,0,2.5
480,1990,2,8,0,0.9
480,1995,0,8,0,2.1
480,1995,1,8,0,3.1
480,1995,2,8,0,1.4
480,2000,0,8,0,2.8
480,2000,1,8,0,3.8
480,2000,2,8,0,2
480,2005,0,8,0,3
480,2005,1,8,0,4.1
480,2005,2,8,0,2.3
480,2010,0,8,0,3.5
480,2010,1,8,0,4.8
480,2010,2,8,0,2.6
480,2015,0,8,0,4.1
480,2015,1,8,0,5.4
480,2015,2,8,0,3.2
480,2020,0,8,0,4.8
480,2020,1,8,0,6
480,2020,2,8,0,3.8
480,2025,0,8,0,5.4
480,2025,1,8,0,6.4
480,2025,2,8,0,4.5
480,2030,0,8,0,5.9
480,2030,1,8,0,6.7
480,2030,2,8,0,5.3
480,2035,0,8,0,6.3
480,2035,1,8,0,6.9
480,2035,2,8,0,5.8
480,2040,0,8,0,6.7
480,2040,1,8,0,7.1
480,2040,2,8,0,6.3
480,2045,0,8,0,7.1
480,2045,1,8,0,7.4
480,2045,2,8,0,6.9
480,2050,0,8,0,7.7
480,2050,1,8,0,7.9
480,2050,2,8,0,7.5
480,2055,0,8,0,8.3
480,2055,1,8,0,8.5
480,2055,2,8,0,8.2
480,2060,0,8,0,9
480,2060,1,8,0,9.1
480,2060,2,8,0,9
480,2065,0,8,0,9.7
480,2065,1,8,0,9.7
480,2065,2,8,0,9.7
480,2070,0,8,0,10.3
480,2070,1,8,0,10.3
480,2070,2,8,0,10.4
480,2075,0,8,0,10.8
480,2075,1,8,0,10.8
480,2075,2,8,0,10.9
480,2080,0,8,0,11.3
480,2080,1,8,0,11.2
480,2080,2,8,0,11.4
480,2085,0,8,0,11.8
480,2085,1,8,0,11.7
480,2085,2,8,0,11.9
480,2090,0,8,0,12.2
480,2090,1,8,0,12.1
480,2090,2,8,0,12.3
480,2095,0,8,0,12.5
480,2095,1,8,0,12.4
480,2095,2,8,0,12.6
480,2100,0,8,0,12.8
480,2100,1,8,0,12.8
480,2100,2,8,0,12.9
484,1970,0,8,0,1
484,1970,1,8,0,0.9
484,1970,2,8,0,1
484,1975,0,8,0,1.2
484,1975,1,8,0,1.1
484,1975,2,8,0,1.2
484,1980,0,8,0,1.4
484,1980,1,8,0,1.4
484,1980,2,8,0,1.4
484,1985,0,8,0,1.8
484,1985,1,8,0,1.8
484,1985,2,8,0,1.8
484,1990,0,8,0,2.2
484,1990,1,8,0,2.2
484,1990,2,8,0,2.1
484,1995,0,8,0,2.6
484,1995,1,8,0,2.7
484,1995,2,8,0,2.5
484,2000,0,8,0,3
484,2000,1,8,0,3.2
484,2000,2,8,0,2.9
484,2005,0,8,0,3.5
484,2005,1,8,0,3.8
484,2005,2,8,0,3.2
484,2010,0,8,0,4.1
484,2010,1,8,0,4.5
484,2010,2,8,0,3.7
484,2015,0,8,0,4.9
484,2015,1,8,0,5.4
484,2015,2,8,0,4.4
484,2020,0,8,0,5.8
484,2020,1,8,0,6.4
484,2020,2,8,0,5.2
484,2025,0,8,0,6.7
484,2025,1,8,0,7.4
484,2025,2,8,0,6.1
484,2030,0,8,0,7.5
484,2030,1,8,0,8.2
484,2030,2,8,0,6.9
484,2035,0,8,0,8.2
484,2035,1,8,0,8.8
484,2035,2,8,0,7.7
484,2040,0,8,0,8.7
484,2040,1,8,0,9.2
484,2040,2,8,0,8.3
484,2045,0,8,0,9.1
484,2045,1,8,0,9.5
484,2045,2,8,0,8.8
484,2050,0,8,0,9.6
484,2050,1,8,0,9.9
484,2050,2,8,0,9.4
484,2055,0,8,0,10.2
484,2055,1,8,0,10.4
484,2055,2,8,0,10
484,2060,0,8,0,10.7
484,2060,1,8,0,10.8
484,2060,2,8,0,10.6
484,2065,0,8,0,11.2
484,2065,1,8,0,11.3
484,2065,2,8,0,11.2
484,2070,0,8,0,11.7
484,2070,1,8,0,11.7
484,2070,2,8,0,11.7
484,2075,0,8,0,12.1
484,2075,1,8,0,12.1
484,2075,2,8,0,12.1
484,2080,0,8,0,12.5
484,2080,1,8,0,12.5
484,2080,2,8,0,12.5
484,2085,0,8,0,12.8
484,2085,1,8,0,12.8
484,2085,2,8,0,12.9
484,2090,0,8,0,13.1
484,2090,1,8,0,13.1
484,2090,2,8,0,13.2
484,2095,0,8,0,13.4
484,2095,1,8,0,13.3
484,2095,2,8,0,13.4
484,2100,0,8,0,13.6
484,2100,1,8,0,13.6
484,2100,2,8,0,13.6
496,1970,0,8,0,1.2
496,1970,1,8,0,2
496,1970,2,8,0,0.5
496,1975,0,8,0,1.6
496,1975,1,8,0,2.5
496,1975,2,8,0,0.9
496,1980,0,8,0,2.2
496,1980,1,8,0,3.2
496,1980,2,8,0,1.4
496,1985,0,8,0,2.9
496,1985,1,8,0,4
496,1985,2,8,0,2
496,1990,0,8,0,3.4
496,1990,1,8,0,4.6
496,1990,2,8,0,2.4
496,1995,0,8,0,4.1
496,1995,1,8,0,5.4
496,1995,2,8,0,3.1
496,2000,0,8,0,4.9
496,2000,1,8,0,6.3
496,2000,2,8,0,3.9
496,2005,0,8,0,5.7
496,2005,1,8,0,7.1
496,2005,2,8,0,4.7
496,2010,0,8,0,6.6
496,2010,1,8,0,7.9
496,2010,2,8,0,5.6
496,2015,0,8,0,7.5
496,2015,1,8,0,8.6
496,2015,2,8,0,6.8
496,2020,0,8,0,8.2
496,2020,1,8,0,8.9
496,2020,2,8,0,7.7
496,2025,0,8,0,8.7
496,2025,1,8,0,9
496,2025,2,8,0,8.5
496,2030,0,8,0,9.2
496,2030,1,8,0,9.3
496,2030,2,8,0,9.2
496,2035,0,8,0,9.5
496,2035,1,8,0,9.4
496,2035,2,8,0,9.5
496,2040,0,8,0,9.6
496,2040,1,8,0,9.3
496,2040,2,8,0,9.8
496,2045,0,8,0,9.7
496,2045,1,8,0,9.4
496,2045,2,8,0,9.9
496,2050,0,8,0,10.1
496,2050,1,8,0,9.7
496,2050,2,8,0,10.3
496,2055,0,8,0,10.7
496,2055,1,8,0,10.4
496,2055,2,8,0,10.9
496,2060,0,8,0,11.2
496,2060,1,8,0,10.9
496,2060,2,8,0,11.4
496,2065,0,8,0,11.5
496,2065,1,8,0,11.3
496,2065,2,8,0,11.7
496,2070,0,8,0,11.9
496,2070,1,8,0,11.6
496,2070,2,8,0,12
496,2075,0,8,0,12.2
496,2075,1,8,0,11.9
496,2075,2,8,0,12.3
496,2080,0,8,0,12.4
496,2080,1,8,0,12.2
496,2080,2,8,0,12.6
496,2085,0,8,0,12.6
496,2085,1,8,0,12.4
496,2085,2,8,0,12.7
496,2090,0,8,0,12.7
496,2090,1,8,0,12.5
496,2090,2,8,0,12.9
496,2095,0,8,0,12.8
496,2095,1,8,0,12.7
496,2095,2,8,0,12.9
496,2100,0,8,0,12.9
496,2100,1,8,0,12.8
496,2100,2,8,0,13
498,1970,0,8,0,1.4
498,1970,1,8,0,2.1
498,1970,2,8,0,1
498,1975,0,8,0,1.8
498,1975,1,8,0,2.5
498,1975,2,8,0,1.4
498,1980,0,8,0,2.3
498,1980,1,8,0,3
498,1980,2,8,0,1.9
498,1985,0,8,0,2.9
498,1985,1,8,0,3.5
498,1985,2,8,0,2.6
498,1990,0,8,0,3.6
498,1990,1,8,0,4.2
498,1990,2,8,0,3.2
498,1995,0,8,0,4.6
498,1995,1,8,0,5.1
498,1995,2,8,0,4.2
498,2000,0,8,0,5.7
498,2000,1,8,0,6.2
498,2000,2,8,0,5.4
498,2005,0,8,0,6.6
498,2005,1,8,0,7.3
498,2005,2,8,0,6.3
498,2010,0,8,0,7.5
498,2010,1,8,0,8.3
498,2010,2,8,0,7.1
498,2015,0,8,0,8.8
498,2015,1,8,0,9.5
498,2015,2,8,0,8.3
498,2020,0,8,0,9.8
498,2020,1,8,0,10.2
498,2020,2,8,0,9.5
498,2025,0,8,0,10.4
498,2025,1,8,0,10.6
498,2025,2,8,0,10.2
498,2030,0,8,0,10.7
498,2030,1,8,0,10.8
498,2030,2,8,0,10.6
498,2035,0,8,0,10.8
498,2035,1,8,0,10.8
498,2035,2,8,0,10.9
498,2040,0,8,0,10.9
498,2040,1,8,0,10.8
498,2040,2,8,0,11
498,2045,0,8,0,11
498,2045,1,8,0,10.9
498,2045,2,8,0,11.1
498,2050,0,8,0,11.2
498,2050,1,8,0,11.1
498,2050,2,8,0,11.3
498,2055,0,8,0,11.4
498,2055,1,8,0,11.3
498,2055,2,8,0,11.5
498,2060,0,8,0,11.6
498,2060,1,8,0,11.5
498,2060,2,8,0,11.8
498,2065,0,8,0,11.8
498,2065,1,8,0,11.7
498,2065,2,8,0,11.9
498,2070,0,8,0,12
498,2070,1,8,0,11.8
498,2070,2,8,0,12.1
498,2075,0,8,0,12.2
498,2075,1,8,0,12.1
498,2075,2,8,0,12.3
498,2080,0,8,0,12.4
498,2080,1,8,0,12.2
498,2080,2,8,0,12.5
498,2085,0,8,0,12.5
498,2085,1,8,0,12.4
498,2085,2,8,0,12.6
498,2090,0,8,0,12.7
498,2090,1,8,0,12.6
498,2090,2,8,0,12.8
498,2095,0,8,0,12.8
498,2095,1,8,0,12.7
498,2095,2,8,0,12.9
498,2100,0,8,0,12.9
498,2100,1,8,0,12.8
498,2100,2,8,0,13
499,1970,0,8,0,2.4
499,1970,1,8,0,4.3
499,1970,2,8,0,0.9
499,1975,0,8,0,2.8
499,1975,1,8,0,4.6
499,1975,2,8,0,1.3
499,1980,0,8,0,3
499,1980,1,8,0,4.9
499,1980,2,8,0,1.6
499,1985,0,8,0,3.4
499,1985,1,8,0,5.3
499,1985,2,8,0,2.1
499,1990,0,8,0,4.1
499,1990,1,8,0,6.2
499,1990,2,8,0,2.6
499,1995,0,8,0,5
499,1995,1,8,0,7.3
499,1995,2,8,0,3.2
499,2000,0,8,0,5.8
499,2000,1,8,0,8.2
499,2000,2,8,0,4
499,2005,0,8,0,6.9
499,2005,1,8,0,9.2
499,2005,2,8,0,5.1
499,2010,0,8,0,7.7
499,2010,1,8,0,9.9
499,2010,2,8,0,6.1
499,2015,0,8,0,8.8
499,2015,1,8,0,10.8
499,2015,2,8,0,7.3
499,2020,0,8,0,9.8
499,2020,1,8,0,11.4
499,2020,2,8,0,8.5
499,2025,0,8,0,10.5
499,2025,1,8,0,11.7
499,2025,2,8,0,9.5
499,2030,0,8,0,11
499,2030,1,8,0,11.9
499,2030,2,8,0,10.3
499,2035,0,8,0,11.3
499,2035,1,8,0,12
499,2035,2,8,0,10.8
499,2040,0,8,0,11.5
499,2040,1,8,0,12
499,2040,2,8,0,11.2
499,2045,0,8,0,11.7
499,2045,1,8,0,12
499,2045,2,8,0,11.5
499,2050,0,8,0,12
499,2050,1,8,0,12.1
499,2050,2,8,0,11.9
499,2055,0,8,0,12.3
499,2055,1,8,0,12.3
499,2055,2,8,0,12.3
499,2060,0,8,0,12.6
499,2060,1,8,0,12.5
499,2060,2,8,0,12.6
499,2065,0,8,0,12.8
499,2065,1,8,0,12.7
499,2065,2,8,0,12.9
499,2070,0,8,0,13.1
499,2070,1,8,0,12.9
499,2070,2,8,0,13.2
499,2075,0,8,0,13.3
499,2075,1,8,0,13.1
499,2075,2,8,0,13.4
499,2080,0,8,0,13.5
499,2080,1,8,0,13.3
499,2080,2,8,0,13.6
499,2085,0,8,0,13.7
499,2085,1,8,0,13.5
499,2085,2,8,0,13.8
499,2090,0,8,0,13.8
499,2090,1,8,0,13.6
499,2090,2,8,0,14
499,2095,0,8,0,13.9
499,2095,1,8,0,13.8
499,2095,2,8,0,14.1
499,2100,0,8,0,14
499,2100,1,8,0,13.9
499,2100,2,8,0,14.2
504,1970,0,8,0,0.8
504,1970,1,8,0,0.7
504,1970,2,8,0,0.8
504,1975,0,8,0,0.7
504,1975,1,8,0,0.7
504,1975,2,8,0,0.7
504,1980,0,8,0,0.6
504,1980,1,8,0,0.6
504,1980,2,8,0,0.5
504,1985,0,8,0,0.4
504,1985,1,8,0,0.5
504,1985,2,8,0,0.3
504,1990,0,8,0,0.3
504,1990,1,8,0,0.4
504,1990,2,8,0,0.2
504,1995,0,8,0,0.3
504,1995,1,8,0,0.4
504,1995,2,8,0,0.1
504,2000,0,8,0,0.3
504,2000,1,8,0,0.5
504,2000,2,8,0,0.1
504,2005,0,8,0,0.4
504,2005,1,8,0,0.8
504,2005,2,8,0,0.2
504,2010,0,8,0,0.7
504,2010,1,8,0,1.3
504,2010,2,8,0,0.2
504,2015,0,8,0,1.3
504,2015,1,8,0,2.3
504,2015,2,8,0,0.6
504,2020,0,8,0,2.1
504,2020,1,8,0,3.3
504,2020,2,8,0,1
504,2025,0,8,0,2.7
504,2025,1,8,0,4.1
504,2025,2,8,0,1.6
504,2030,0,8,0,3.2
504,2030,1,8,0,4.6
504,2030,2,8,0,2.1
504,2035,0,8,0,3.7
504,2035,1,8,0,5.2
504,2035,2,8,0,2.6
504,2040,0,8,0,4.2
504,2040,1,8,0,5.7
504,2040,2,8,0,3.2
504,2045,0,8,0,4.9
504,2045,1,8,0,6.3
504,2045,2,8,0,4
504,2050,0,8,0,5.9
504,2050,1,8,0,7.2
504,2050,2,8,0,5.1
504,2055,0,8,0,7
504,2055,1,8,0,8.1
504,2055,2,8,0,6.2
504,2060,0,8,0,8
504,2060,1,8,0,8.9
504,2060,2,8,0,7.3
504,2065,0,8,0,8.9
504,2065,1,8,0,9.7
504,2065,2,8,0,8.4
504,2070,0,8,0,9.8
504,2070,1,8,0,10.3
504,2070,2,8,0,9.3
504,2075,0,8,0,10.5
504,2075,1,8,0,11
504,2075,2,8,0,10.2
504,2080,0,8,0,11.2
504,2080,1,8,0,11.5
504,2080,2,8,0,11
504,2085,0,8,0,11.8
504,2085,1,8,0,12
504,2085,2,8,0,11.6
504,2090,0,8,0,12.2
504,2090,1,8,0,12.4
504,2090,2,8,0,12.1
504,2095,0,8,0,12.6
504,2095,1,8,0,12.7
504,2095,2,8,0,12.5
504,2100,0,8,0,13
504,2100,1,8,0,13.1
504,2100,2,8,0,12.9
508,1970,0,8,0,0.1
508,1970,1,8,0,0.1
508,1970,2,8,0,0
508,1975,0,8,0,0.1
508,1975,1,8,0,0.1
508,1975,2,8,0,0
508,1980,0,8,0,0.1
508,1980,1,8,0,0.2
508,1980,2,8,0,0
508,1985,0,8,0,0.1
508,1985,1,8,0,0.2
508,1985,2,8,0,0.1
508,1990,0,8,0,0.2
508,1990,1,8,0,0.3
508,1990,2,8,0,0.1
508,1995,0,8,0,0.2
508,1995,1,8,0,0.4
508,1995,2,8,0,0.1
508,2000,0,8,0,0.3
508,2000,1,8,0,0.5
508,2000,2,8,0,0.1
508,2005,0,8,0,0.3
508,2005,1,8,0,0.6
508,2005,2,8,0,0.1
508,2010,0,8,0,0.4
508,2010,1,8,0,0.8
508,2010,2,8,0,0.1
508,2015,0,8,0,0.5
508,2015,1,8,0,1
508,2015,2,8,0,0.2
508,2020,0,8,0,0.8
508,2020,1,8,0,1.4
508,2020,2,8,0,0.3
508,2025,0,8,0,1
508,2025,1,8,0,1.8
508,2025,2,8,0,0.4
508,2030,0,8,0,1.3
508,2030,1,8,0,2.1
508,2030,2,8,0,0.6
508,2035,0,8,0,1.4
508,2035,1,8,0,2.2
508,2035,2,8,0,0.8
508,2040,0,8,0,1.5
508,2040,1,8,0,2.3
508,2040,2,8,0,0.9
508,2045,0,8,0,1.8
508,2045,1,8,0,2.6
508,2045,2,8,0,1.2
508,2050,0,8,0,2.5
508,2050,1,8,0,3.4
508,2050,2,8,0,1.9
508,2055,0,8,0,3.6
508,2055,1,8,0,4.5
508,2055,2,8,0,3
508,2060,0,8,0,4.8
508,2060,1,8,0,5.6
508,2060,2,8,0,4.2
508,2065,0,8,0,6
508,2065,1,8,0,6.7
508,2065,2,8,0,5.4
508,2070,0,8,0,7
508,2070,1,8,0,7.6
508,2070,2,8,0,6.6
508,2075,0,8,0,7.9
508,2075,1,8,0,8.3
508,2075,2,8,0,7.6
508,2080,0,8,0,8.6
508,2080,1,8,0,8.9
508,2080,2,8,0,8.4
508,2085,0,8,0,9.3
508,2085,1,8,0,9.5
508,2085,2,8,0,9.1
508,2090,0,8,0,9.8
508,2090,1,8,0,10
508,2090,2,8,0,9.7
508,2095,0,8,0,10.3
508,2095,1,8,0,10.4
508,2095,2,8,0,10.2
508,2100,0,8,0,10.8
508,2100,1,8,0,10.8
508,2100,2,8,0,10.7
512,1970,0,8,0,0
512,1970,1,8,0,0
512,1970,2,8,0,0
512,1975,0,8,0,0
512,1975,1,8,0,0
512,1975,2,8,0,0
512,1980,0,8,0,0
512,1980,1,8,0,0
512,1980,2,8,0,0
512,1985,0,8,0,0
512,1985,1,8,0,0
512,1985,2,8,0,0
512,1990,0,8,0,0
512,1990,1,8,0,0
512,1990,2,8,0,0
512,1995,0,8,0,0
512,1995,1,8,0,0
512,1995,2,8,0,0
512,2000,0,8,0,0
512,2000,1,8,0,0
512,2000,2,8,0,0
512,2005,0,8,0,0
512,2005,1,8,0,0
512,2005,2,8,0,0
512,2010,0,8,0,0
512,2010,1,8,0,0
512,2010,2,8,0,0
512,2015,0,8,0,0
512,2015,1,8,0,0
512,2015,2,8,0,0
512,2020,0,8,0,0
512,2020,1,8,0,0
512,2020,2,8,0,0
512,2025,0,8,0,0
512,2025,1,8,0,0
512,2025,2,8,0,0
512,2030,0,8,0,0
512,2030,1,8,0,0
512,2030,2,8,0,0
512,2035,0,8,0,0
512,2035,1,8,0,0
512,2035,2,8,0,0
512,2040,0,8,0,0
512,2040,1,8,0,0
512,2040,2,8,0,0
512,2045,0,8,0,0
512,2045,1,8,0,0
512,2045,2,8,0,0
512,2050,0,8,0,0
512,2050,1,8,0,0
512,2050,2,8,0,0
512,2055,0,8,0,0
512,2055,1,8,0,0
512,2055,2,8,0,0
512,2060,0,8,0,0
512,2060,1,8,0,0
512,2060,2,8,0,0
512,2065,0,8,0,0
512,2065,1,8,0,0
512,2065,2,8,0,0
512,2070,0,8,0,0
512,2070,1,8,0,0
512,2070,2,8,0,0
512,2075,0,8,0,0
512,2075,1,8,0,0
512,2075,2,8,0,0
512,2080,0,8,0,0
512,2080,1,8,0,0
512,2080,2,8,0,0
512,2085,0,8,0,0
512,2085,1,8,0,0
512,2085,2,8,0,0
512,2090,0,8,0,0
512,2090,1,8,0,0
512,2090,2,8,0,0
512,2095,0,8,0,0
512,2095,1,8,0,0
512,2095,2,8,0,0
512,2100,0,8,0,0
512,2100,1,8,0,0
512,2100,2,8,0,0
516,1970,0,8,0,0.5
516,1970,1,8,0,0.6
516,1970,2,8,0,0.5
516,1975,0,8,0,0.7
516,1975,1,8,0,0.8
516,1975,2,8,0,0.6
516,1980,0,8,0,0.9
516,1980,1,8,0,1
516,1980,2,8,0,0.8
516,1985,0,8,0,1.2
516,1985,1,8,0,1.3
516,1985,2,8,0,1.1
516,1990,0,8,0,1.6
516,1990,1,8,0,1.6
516,1990,2,8,0,1.5
516,1995,0,8,0,2.1
516,1995,1,8,0,2.2
516,1995,2,8,0,2
516,2000,0,8,0,2.6
516,2000,1,8,0,2.8
516,2000,2,8,0,2.5
516,2005,0,8,0,3.1
516,2005,1,8,0,3.3
516,2005,2,8,0,3
516,2010,0,8,0,3.6
516,2010,1,8,0,3.9
516,2010,2,8,0,3.4
516,2015,0,8,0,4.4
516,2015,1,8,0,4.9
516,2015,2,8,0,4.1
516,2020,0,8,0,5.2
516,2020,1,8,0,5.7
516,2020,2,8,0,4.8
516,2025,0,8,0,6
516,2025,1,8,0,6.4
516,2025,2,8,0,5.7
516,2030,0,8,0,6.8
516,2030,1,8,0,7.2
516,2030,2,8,0,6.6
516,2035,0,8,0,7.5
516,2035,1,8,0,7.8
516,2035,2,8,0,7.3
516,2040,0,8,0,8.1
516,2040,1,8,0,8.3
516,2040,2,8,0,8
516,2045,0,8,0,8.8
516,2045,1,8,0,8.9
516,2045,2,8,0,8.7
516,2050,0,8,0,9.5
516,2050,1,8,0,9.5
516,2050,2,8,0,9.5
516,2055,0,8,0,10.2
516,2055,1,8,0,10.2
516,2055,2,8,0,10.2
516,2060,0,8,0,10.9
516,2060,1,8,0,10.8
516,2060,2,8,0,10.9
516,2065,0,8,0,11.4
516,2065,1,8,0,11.4
516,2065,2,8,0,11.5
516,2070,0,8,0,11.9
516,2070,1,8,0,11.8
516,2070,2,8,0,12
516,2075,0,8,0,12.3
516,2075,1,8,0,12.2
516,2075,2,8,0,12.4
516,2080,0,8,0,12.7
516,2080,1,8,0,12.6
516,2080,2,8,0,12.8
516,2085,0,8,0,13
516,2085,1,8,0,12.9
516,2085,2,8,0,13.1
516,2090,0,8,0,13.2
516,2090,1,8,0,13.1
516,2090,2,8,0,13.3
516,2095,0,8,0,13.4
516,2095,1,8,0,13.3
516,2095,2,8,0,13.5
516,2100,0,8,0,13.6
516,2100,1,8,0,13.5
516,2100,2,8,0,13.6
524,1970,0,8,0,0.1
524,1970,1,8,0,0.3
524,1970,2,8,0,0
524,1975,0,8,0,0.2
524,1975,1,8,0,0.3
524,1975,2,8,0,0
524,1980,0,8,0,0.2
524,1980,1,8,0,0.4
524,1980,2,8,0,0
524,1985,0,8,0,0.2
524,1985,1,8,0,0.5
524,1985,2,8,0,0
524,1990,0,8,0,0.3
524,1990,1,8,0,0.5
524,1990,2,8,0,0
524,1995,0,8,0,0.3
524,1995,1,8,0,0.6
524,1995,2,8,0,0.1
524,2000,0,8,0,0.4
524,2000,1,8,0,0.8
524,2000,2,8,0,0.1
524,2005,0,8,0,0.5
524,2005,1,8,0,1.1
524,2005,2,8,0,0.1
524,2010,0,8,0,0.8
524,2010,1,8,0,1.6
524,2010,2,8,0,0.2
524,2015,0,8,0,1.1
524,2015,1,8,0,2.1
524,2015,2,8,0,0.3
524,2020,0,8,0,1.5
524,2020,1,8,0,2.9
524,2020,2,8,0,0.5
524,2025,0,8,0,1.9
524,2025,1,8,0,3.5
524,2025,2,8,0,0.7
524,2030,0,8,0,2.3
524,2030,1,8,0,4.1
524,2030,2,8,0,1
524,2035,0,8,0,2.7
524,2035,1,8,0,4.6
524,2035,2,8,0,1.3
524,2040,0,8,0,3.3
524,2040,1,8,0,5.2
524,2040,2,8,0,1.9
524,2045,0,8,0,4.1
524,2045,1,8,0,5.9
524,2045,2,8,0,2.7
524,2050,0,8,0,5.5
524,2050,1,8,0,7.2
524,2050,2,8,0,4.1
524,2055,0,8,0,6.8
524,2055,1,8,0,8.4
524,2055,2,8,0,5.4
524,2060,0,8,0,8
524,2060,1,8,0,9.4
524,2060,2,8,0,6.8
524,2065,0,8,0,9.1
524,2065,1,8,0,10.3
524,2065,2,8,0,8
524,2070,0,8,0,10
524,2070,1,8,0,11
524,2070,2,8,0,9.1
524,2075,0,8,0,10.7
524,2075,1,8,0,11.5
524,2075,2,8,0,9.9
524,2080,0,8,0,11.3
524,2080,1,8,0,12
524,2080,2,8,0,10.7
524,2085,0,8,0,11.8
524,2085,1,8,0,12.4
524,2085,2,8,0,11.3
524,2090,0,8,0,12.2
524,2090,1,8,0,12.7
524,2090,2,8,0,11.8
524,2095,0,8,0,12.6
524,2095,1,8,0,13
524,2095,2,8,0,12.2
524,2100,0,8,0,12.9
524,2100,1,8,0,13.2
524,2100,2,8,0,12.6
528,1970,0,8,0,7.1
528,1970,1,8,0,7.8
528,1970,2,8,0,6.5
528,1975,0,8,0,7.3
528,1975,1,8,0,8.1
528,1975,2,8,0,6.7
528,1980,0,8,0,7.5
528,1980,1,8,0,8.4
528,1980,2,8,0,6.9
528,1985,0,8,0,8
528,1985,1,8,0,9
528,1985,2,8,0,7.3
528,1990,0,8,0,8.3
528,1990,1,8,0,9.4
528,1990,2,8,0,7.5
528,1995,0,8,0,8.7
528,1995,1,8,0,9.9
528,1995,2,8,0,7.9
528,2000,0,8,0,9.1
528,2000,1,8,0,10.3
528,2000,2,8,0,8.3
528,2005,0,8,0,9.6
528,2005,1,8,0,10.7
528,2005,2,8,0,8.8
528,2010,0,8,0,10.1
528,2010,1,8,0,11
528,2010,2,8,0,9.3
528,2015,0,8,0,10.5
528,2015,1,8,0,11.4
528,2015,2,8,0,9.9
528,2020,0,8,0,10.9
528,2020,1,8,0,11.6
528,2020,2,8,0,10.3
528,2025,0,8,0,11.3
528,2025,1,8,0,11.8
528,2025,2,8,0,10.7
528,2030,0,8,0,11.5
528,2030,1,8,0,12
528,2030,2,8,0,11.1
528,2035,0,8,0,11.7
528,2035,1,8,0,12
528,2035,2,8,0,11.4
528,2040,0,8,0,11.9
528,2040,1,8,0,12.1
528,2040,2,8,0,11.7
528,2045,0,8,0,12.1
528,2045,1,8,0,12.2
528,2045,2,8,0,12
528,2050,0,8,0,12.4
528,2050,1,8,0,12.4
528,2050,2,8,0,12.3
528,2055,0,8,0,12.7
528,2055,1,8,0,12.7
528,2055,2,8,0,12.7
528,2060,0,8,0,13
528,2060,1,8,0,13
528,2060,2,8,0,13
528,2065,0,8,0,13.3
528,2065,1,8,0,13.3
528,2065,2,8,0,13.4
528,2070,0,8,0,13.6
528,2070,1,8,0,13.6
528,2070,2,8,0,13.7
528,2075,0,8,0,13.9
528,2075,1,8,0,13.8
528,2075,2,8,0,13.9
528,2080,0,8,0,14.1
528,2080,1,8,0,14
528,2080,2,8,0,14.1
528,2085,0,8,0,14.2
528,2085,1,8,0,14.2
528,2085,2,8,0,14.3
528,2090,0,8,0,14.4
528,2090,1,8,0,14.3
528,2090,2,8,0,14.4
528,2095,0,8,0,14.5
528,2095,1,8,0,14.4
528,2095,2,8,0,14.6
528,2100,0,8,0,14.6
528,2100,1,8,0,14.6
528,2100,2,8,0,14.7
530,1970,0,8,0,3.7
530,1970,1,8,0,4
530,1970,2,8,0,3.5
530,1975,0,8,0,4.2
530,1975,1,8,0,4.7
530,1975,2,8,0,3.9
530,1980,0,8,0,4.7
530,1980,1,8,0,5.3
530,1980,2,8,0,4.1
530,1985,0,8,0,5.1
530,1985,1,8,0,5.7
530,1985,2,8,0,4.6
530,1990,0,8,0,5.3
530,1990,1,8,0,5.9
530,1990,2,8,0,4.9
530,1995,0,8,0,5.9
530,1995,1,8,0,6.8
530,1995,2,8,0,5.3
530,2000,0,8,0,6.5
530,2000,1,8,0,7.1
530,2000,2,8,0,6
530,2005,0,8,0,6.8
530,2005,1,8,0,7.4
530,2005,2,8,0,6.3
530,2010,0,8,0,7.2
530,2010,1,8,0,7.7
530,2010,2,8,0,6.7
530,2015,0,8,0,7.6
530,2015,1,8,0,8.1
530,2015,2,8,0,7.2
530,2020,0,8,0,8
530,2020,1,8,0,8.4
530,2020,2,8,0,7.7
530,2025,0,8,0,8.3
530,2025,1,8,0,8.7
530,2025,2,8,0,8.1
530,2030,0,8,0,8.6
530,2030,1,8,0,8.9
530,2030,2,8,0,8.4
530,2035,0,8,0,8.7
530,2035,1,8,0,8.8
530,2035,2,8,0,8.6
530,2040,0,8,0,8.8
530,2040,1,8,0,8.8
530,2040,2,8,0,8.7
530,2045,0,8,0,8.8
530,2045,1,8,0,8.8
530,2045,2,8,0,8.9
530,2050,0,8,0,9.2
530,2050,1,8,0,9.1
530,2050,2,8,0,9.3
530,2055,0,8,0,9.7
530,2055,1,8,0,9.5
530,2055,2,8,0,9.8
530,2060,0,8,0,10.1
530,2060,1,8,0,10
530,2060,2,8,0,10.2
530,2065,0,8,0,10.6
530,2065,1,8,0,10.4
530,2065,2,8,0,10.8
530,2070,0,8,0,11.1
530,2070,1,8,0,10.9
530,2070,2,8,0,11.3
530,2075,0,8,0,11.5
530,2075,1,8,0,11.3
530,2075,2,8,0,11.7
530,2080,0,8,0,11.9
530,2080,1,8,0,11.7
530,2080,2,8,0,12.1
530,2085,0,8,0,12.2
530,2085,1,8,0,12
530,2085,2,8,0,12.3
530,2090,0,8,0,12.4
530,2090,1,8,0,12.2
530,2090,2,8,0,12.6
